x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label,frame,path
0.465679794549942,0.7745039463043213,0.47316819429397583,0.7042341232299805,0.4961588382720947,0.6634518504142761,0.5232269167900085,0.6546356081962585,0.5407671928405762,0.6552290916442871,0.5183092951774597,0.6467581391334534,0.5478175282478333,0.6080099940299988,0.5610052347183228,0.5863230228424072,0.5674354434013367,0.572459876537323,0.534538984298706,0.6766524314880371,0.5772388577461243,0.6480823755264282,0.6075233221054077,0.6332485675811768,0.628964900970459,0.627932071685791,0.5437460541725159,0.7166951894760132,0.5601998567581177,0.7204450368881226,0.5515819191932678,0.7272115349769592,0.5395421981811523,0.7328991293907166,0.5478617548942566,0.760413408279419,0.555925190448761,0.7607027888298035,0.5478580594062805,0.7660085558891296,0.5379514694213867,0.7698589563369751,scissors,01001,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01001.jpg
0.37609317898750305,0.7511619925498962,0.3610847294330597,0.6920532584190369,0.3678097128868103,0.6504234671592712,0.3872678279876709,0.6283387541770935,0.4020565450191498,0.6222983002662659,0.3785546123981476,0.6097241044044495,0.38535982370376587,0.5398805141448975,0.38807663321495056,0.4946991205215454,0.3909083902835846,0.4638231098651886,0.3976520299911499,0.6200761795043945,0.423122763633728,0.5588428974151611,0.4392552077770233,0.5232442617416382,0.451229453086853,0.49776947498321533,0.41465580463409424,0.6397777795791626,0.42179763317108154,0.622668445110321,0.41527000069618225,0.6372776627540588,0.4098372161388397,0.6500886082649231,0.4270169734954834,0.6639735698699951,0.42900246381759644,0.6504729390144348,0.4229399859905243,0.664177417755127,0.41874074935913086,0.6761116981506348,scissors,01002,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01002.jpg
0.37095457315444946,0.7472785115242004,0.3594844937324524,0.6917327642440796,0.3658333718776703,0.6545356512069702,0.3844972848892212,0.6339331865310669,0.39915594458580017,0.6257501244544983,0.38040077686309814,0.6040186882019043,0.3913571536540985,0.5432653427124023,0.3963277041912079,0.5032244324684143,0.40158602595329285,0.47735029458999634,0.40056312084198,0.6181764006614685,0.4267636835575104,0.5614761114120483,0.4445636570453644,0.529816210269928,0.4585568308830261,0.508915901184082,0.4165577292442322,0.6431487202644348,0.42586660385131836,0.6217697262763977,0.41754835844039917,0.6369503140449524,0.4110497534275055,0.6507465243339539,0.4273189902305603,0.6727415919303894,0.42893609404563904,0.6522833704948425,0.42205411195755005,0.6662573218345642,0.41753950715065,0.6803882122039795,scissors,01003,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01003.jpg
0.3578072190284729,0.7278599739074707,0.37479478120803833,0.6970418095588684,0.37859228253364563,0.6554996967315674,0.3621542155742645,0.6383363008499146,0.34257790446281433,0.6285924315452576,0.36264267563819885,0.5839483141899109,0.3624599874019623,0.5298625826835632,0.3609783351421356,0.494326651096344,0.35763275623321533,0.46426278352737427,0.34209153056144714,0.5956245064735413,0.32306182384490967,0.5426617860794067,0.31229862570762634,0.5110452175140381,0.3021201193332672,0.48524734377861023,0.3273947536945343,0.6211132407188416,0.3189292252063751,0.6013836860656738,0.3327356278896332,0.6322399377822876,0.3418644070625305,0.6523256301879883,0.31680065393447876,0.6531375050544739,0.3122968077659607,0.6370830535888672,0.3239872455596924,0.6547214388847351,0.33389008045196533,0.6664828062057495,scissors,01004,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01004.jpg
0.33882319927215576,0.7454932928085327,0.35717466473579407,0.7083074450492859,0.3639315366744995,0.6732157468795776,0.3580417037010193,0.652572751045227,0.34125983715057373,0.6553201675415039,0.3290640413761139,0.5989535450935364,0.3216247856616974,0.5432404279708862,0.31671833992004395,0.508833110332489,0.31023111939430237,0.4800557494163513,0.31247788667678833,0.6211514472961426,0.28407251834869385,0.5793068408966064,0.2677879333496094,0.5494820475578308,0.25478291511535645,0.5245928168296814,0.3027096688747406,0.6555715203285217,0.2991366684436798,0.6351771354675293,0.3212564289569855,0.6492019295692444,0.3386574983596802,0.6629663109779358,0.29786181449890137,0.6929800510406494,0.29547056555747986,0.6707004308700562,0.3124302923679352,0.6734127998352051,0.32923397421836853,0.676563024520874,scissors,01005,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01005.jpg
0.5963886380195618,0.7146162986755371,0.6036513447761536,0.6633098125457764,0.6012217998504639,0.612456202507019,0.5993049144744873,0.5736489295959473,0.6046603322029114,0.5476329922676086,0.5949829816818237,0.5835301280021667,0.5670216679573059,0.5488513112068176,0.5618378520011902,0.5671494007110596,0.5666685104370117,0.5805169343948364,0.5857205986976624,0.5974624752998352,0.5538594722747803,0.5788721442222595,0.5545569658279419,0.5981693267822266,0.5627086758613586,0.6096897721290588,0.5758006572723389,0.6176806092262268,0.5484268069267273,0.6112037301063538,0.5512692332267761,0.6269783973693848,0.5602370500564575,0.6343579888343811,0.5667563080787659,0.6400517821311951,0.5477266907691956,0.6354992389678955,0.5512194633483887,0.6485168933868408,0.5586053729057312,0.654975175857544,scissors,01006,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01006.jpg
0.3195765018463135,0.7824105024337769,0.34235879778862,0.7286201119422913,0.3471488058567047,0.6878547072410583,0.3470897376537323,0.6877903938293457,0.3321930766105652,0.7150540351867676,0.29530465602874756,0.6349561214447021,0.26958590745925903,0.5914697647094727,0.2525283396244049,0.5561184883117676,0.23706087470054626,0.529584527015686,0.28287896513938904,0.6715568900108337,0.2507140338420868,0.6635447144508362,0.23242521286010742,0.6526517271995544,0.21913385391235352,0.6369998455047607,0.27813196182250977,0.7154639363288879,0.2843495011329651,0.7161626815795898,0.3101954758167267,0.7235034704208374,0.3280569016933441,0.7205069065093994,0.2805296778678894,0.7523585557937622,0.29574090242385864,0.7405015826225281,0.31828251481056213,0.7374431490898132,0.33631590008735657,0.7255739569664001,scissors,01007,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01007.jpg
0.23859448730945587,0.7652418613433838,0.24002376198768616,0.7118769884109497,0.22898665070533752,0.6569027900695801,0.2276279330253601,0.6317476034164429,0.22353309392929077,0.6276066303253174,0.18502773344516754,0.6146001815795898,0.15092335641384125,0.5704732537269592,0.12847238779067993,0.5408415794372559,0.1077013909816742,0.5164749622344971,0.1887916624546051,0.6365028619766235,0.14322428405284882,0.6399202942848206,0.11660438030958176,0.6402398347854614,0.09524482488632202,0.630450427532196,0.19732116162776947,0.6679280400276184,0.17768222093582153,0.6823512315750122,0.19951482117176056,0.699843168258667,0.2175321727991104,0.7004744410514832,0.21100136637687683,0.6959643959999084,0.2001219540834427,0.6906942129135132,0.21641284227371216,0.6951764225959778,0.23211397230625153,0.6882656216621399,scissors,01008,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01008.jpg
0.22029878199100494,0.6182096004486084,0.23745575547218323,0.5691680312156677,0.22798661887645721,0.5252977609634399,0.20811641216278076,0.507965087890625,0.18731456995010376,0.5131658315658569,0.18464186787605286,0.4855365455150604,0.15189401805400848,0.437835156917572,0.13228833675384521,0.4024330675601959,0.11467578262090683,0.37356847524642944,0.18088410794734955,0.5115966200828552,0.14124831557273865,0.4946092367172241,0.11691636592149734,0.48466017842292786,0.09714987128973007,0.47267431020736694,0.18072092533111572,0.547089695930481,0.16300992667675018,0.5373913645744324,0.18673264980316162,0.5461986064910889,0.20733946561813354,0.5471937656402588,0.18263113498687744,0.5780963897705078,0.1734670102596283,0.5601709485054016,0.1930902749300003,0.5555272102355957,0.21325412392616272,0.5423498749732971,scissors,01009,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01009.jpg
0.21353664994239807,0.716247022151947,0.23278582096099854,0.6478683948516846,0.22804047167301178,0.6014418005943298,0.20935027301311493,0.5938303470611572,0.18483325839042664,0.6106185913085938,0.16385476291179657,0.5453621745109558,0.12231557816267014,0.504224419593811,0.09747270494699478,0.48364847898483276,0.07302593439817429,0.46748992800712585,0.1528419852256775,0.5825923085212708,0.10432319343090057,0.5745189189910889,0.0728888288140297,0.5679709315299988,0.04634790122509003,0.556054413318634,0.1515602469444275,0.6273601055145264,0.14301814138889313,0.6226174235343933,0.17182230949401855,0.627795398235321,0.19495928287506104,0.6269465088844299,0.15559636056423187,0.665306031703949,0.15315835177898407,0.6487519145011902,0.17595788836479187,0.6457812190055847,0.19952689111232758,0.6359245181083679,scissors,01010,C:/Users/Javier/PIDS_HandPose/work/HAR_mediapipe/data/gestos_pids/train//scissors/scissors_01010.jpg
